ListingKey,ListingNumber,ListingCreationDate,CreditGrade,Term,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,EstimatedEffectiveYield,EstimatedLoss,EstimatedReturn,ProsperRating (numeric),ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,GroupKey,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanKey,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanNumber,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MemberKey,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors,LoanMonthsSinceOriginationY,LoanFirstDefaultedCycleNumberQ,bad_aux,PW,fraud,bad,indeterm,LoanOriginationYear
0A813530371871579A95070,537641,2011-11-06 13:57:45.243000000,,36,Current,,0.202,0.1799,0.1699,0.1669,0.0595,0.1074,5.0,B,8.0,6,CO,Retail Management,Employed,234.0,True,False,,2011-10-24 15:00:15,700.0,719.0,1995-05-25 00:00:00,1.0,2.0,22.0,1,120.0,0.0,0.0,9.0,4153.0,11.0,1.0,0.0,6012.0,0.25,17488.0,12.0,0.58,0.0,0.05,"$50,000-74,999",True,4666.666667,E5113634572182480A8FBA2,,,,,,,,,0,,28,55872,3000,2011-11-14,Q4 2011,345935288786930042A54A3,108.44,2912.88,2026.18,886.7,-47.62,-17.36,0.0,0.0,0.0,1.0,0,0,0.0,17,2.0,,False,True,False,False,False,2011
09E43467802474993594C31,433355,2009-11-13 18:41:00.390000000,,36,Completed,2010-03-11 00:00:00,0.37733,0.35,0.34,0.1399,0.18,0.1399,1.0,HR,5.0,2,OH,Police Officer/Correction Officer,Full-time,240.0,True,False,,2009-10-25 13:55:05,660.0,679.0,1986-08-07 00:00:00,4.0,3.0,15.0,2,65.0,0.0,10.0,1.0,7964.0,2.0,0.0,0.0,985.0,0.98,15.0,15.0,0.86,1.0,0.09,"$50,000-74,999",True,4916.666667,E29D3572114499563B4ACFD,,,,,,,,,0,,52,39682,1500,2009-11-27,Q4 2009,9A61346618318761624AE91,67.85,1646.56,1500.0,146.56,-4.19,0.0,0.0,0.0,0.0,1.0,0,0,0.0,19,4.0,,False,True,False,False,False,2009
31A33534182376892597B6C,543262,2011-12-07 11:42:45.810000000,,36,Chargedoff,2013-05-22 00:00:00,0.15375,0.1254,0.1154,0.115,0.038,0.077,6.0,A,8.0,1,MO,Tradesman - Mechanic,Employed,145.0,True,False,,2011-12-07 11:42:39,780.0,799.0,1998-09-14 00:00:00,6.0,5.0,18.0,2,125.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5605.0,0.17,26695.0,17.0,1.0,1.0,0.21,"$50,000-74,999",True,4250.0,E2833637413058603460BF0,,,,,,,,,414,18.0,27,57681,5000,2011-12-20,Q4 2011,311E35331346498479BEB91,167.36,2008.32,1461.9,546.42,-43.58,0.0,3538.1,3538.1,0.0,1.0,0,0,0.0,97,2.0,16.0,True,True,False,False,True,2011
011735172129092481748A3,510659,2011-06-08 08:59:45.023000000,,36,Chargedoff,2012-04-24 00:00:00,0.35643,0.3199,0.3099,0.2917,0.203,0.0887,1.0,HR,2.0,3,OH,Engineer - Mechanical,Self-employed,35.0,True,False,,2011-06-08 08:59:36,700.0,719.0,1984-01-01 00:00:00,8.0,9.0,27.0,7,1316.0,0.0,2.0,3.0,1975.0,9.0,7.0,2.0,3693.0,0.03,100131.0,23.0,0.45,0.0,,"$50,000-74,999",False,5750.0,CB6B3622748012497AF4668,,,,,,,,,807,10.0,33,50612,3151,2011-06-24,Q2 2011,8AA835183082988226AB120,137.21,656.05,211.87,444.18,-3.65,0.0,2938.78,2938.78,0.0,0.7876,0,0,0.0,55,3.0,8.0,True,True,False,True,False,2011
469F34869335758433C23B8,463512,2010-06-20 12:01:53.917000000,,36,Completed,2011-12-21 00:00:00,0.11296,0.092,0.082,0.0608,0.021,0.0608,6.0,A,9.0,2,TX,Professional,Full-time,49.0,False,False,,2010-06-03 10:58:12,740.0,759.0,2002-08-19 00:00:00,5.0,4.0,11.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,714.0,0.17,3286.0,9.0,0.9,1.0,0.07,"$25,000-49,999",True,2583.333333,E92A35906233832440FE18D,,,,,,,,,0,,45,43192,3000,2010-06-25,Q2 2010,CA1F3484564330456C30813,95.68,3322.98,2999.15,323.83,-35.2,0.0,0.0,0.0,0.0,1.0,0,0,0.0,59,4.0,,False,True,False,False,False,2010
09F235333456442064F99AB,544554,2011-12-14 07:16:28.677000000,,36,Current,,0.19108,0.1621,0.1521,0.1495,0.0595,0.09,5.0,B,8.0,2,WI,Professional,Employed,145.0,True,False,,2011-12-14 07:16:25,680.0,699.0,1996-11-22 00:00:00,6.0,6.0,11.0,3,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13546.0,0.85,2254.0,11.0,0.9,0.0,0.11,"$50,000-74,999",True,4583.333333,335336376132399445C766E,,,,,,,,,0,,27,57653,6000,2011-12-20,Q4 2011,DFD83533184553164046B7D,211.56,5500.56,4029.18,1471.38,-90.76,0.0,0.0,0.0,0.0,1.0,0,0,0.0,9,2.0,,False,True,False,False,False,2011
02D33501498994458A867B3,485368,2010-11-22 00:31:51.480000000,,36,Completed,2011-04-07 00:00:00,0.27306,0.25,0.24,0.1762,0.0595,0.1762,5.0,B,8.0,3,TX,Social Worker,Employed,9.0,True,False,,2010-11-17 07:57:33,740.0,759.0,2002-08-14 00:00:00,8.0,7.0,13.0,3,28.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1366.0,0.01,9850.0,10.0,1.0,2.0,0.23,"$25,000-49,999",True,3166.666667,93C03605580430672472E07,,,,,,,,,0,,40,45628,15000,2010-11-30,Q4 2010,834F34999111209084DD97D,596.4,16272.95,15000.0,1272.95,-50.91,0.0,0.0,0.0,0.0,1.0,0,0,0.0,330,3.0,,False,True,False,False,False,2010
02D83496035473989B72C4C,476416,2010-09-20 15:38:49.250000000,,36,Completed,2013-01-09 00:00:00,0.13271,0.1115,0.1015,0.0662,0.035,0.0662,6.0,A,9.0,1,MA,Executive,Employed,15.0,True,False,,2010-09-13 11:48:22,740.0,759.0,1991-09-05 00:00:00,13.0,13.0,29.0,11,970.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,111189.0,0.74,21638.0,29.0,0.86,0.0,0.08,"$100,000+",True,25000.0,79F73600455955056040CA7,,,,,,,,,0,,42,44603,10000,2010-09-30,Q3 2010,CBA53495321875974D3AC24,328.1,11667.52,10000.0,1667.52,-149.56,0.0,0.0,0.0,0.0,1.0,0,0,0.0,281,4.0,,False,True,False,False,False,2010
46ED34587848928963D166B,417261,2009-07-20 09:17:36.657000000,,36,Completed,2012-05-30 00:00:00,0.21122,0.189,0.179,0.1049,0.07,0.1049,4.0,C,6.0,2,IL,Teacher,Full-time,83.0,True,False,,2009-07-19 18:29:30,780.0,799.0,1997-09-27 00:00:00,8.0,7.0,41.0,3,309.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,9204.0,0.56,7046.0,34.0,1.0,0.0,0.21,"$50,000-74,999",True,6000.0,FE243562934591604E57D87,,,,,,,,,0,,55,38141,10000,2009-08-10,Q3 2009,FB853430994844051BCE778,366.05,12870.14,9999.98,2870.16,-151.86,0.0,0.0,0.0,0.0,1.0,0,0,0.0,347,5.0,,False,True,False,False,False,2009
43A73544669106890D064BB,580735,2012-04-20 09:11:12.287000000,,36,Completed,2013-01-04 00:00:00,0.15538,0.127,0.117,0.1166,0.033,0.0836,6.0,A,8.0,11,CA,Police Officer/Correction Officer,Employed,78.0,False,False,,2012-04-04 08:55:14,780.0,799.0,2005-07-14 00:00:00,3.0,3.0,4.0,3,32.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4918.0,0.24,14782.0,4.0,1.0,0.0,0.05,"$100,000+",True,8333.333333,14A836489065575262FF505,,,,,,,,,0,,23,64328,12500,2012-04-26,Q2 2012,FCA33537680340983D8838B,419.37,13331.87,12500.0,831.87,-65.5,0.0,0.0,0.0,0.0,1.0,0,0,0.0,132,2.0,,False,True,False,False,False,2012
0AC335389139305367CFB90,555235,2012-01-30 09:35:54.470000000,,36,Chargedoff,2013-08-02 00:00:00,0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1.0,HR,4.0,13,FL,Food Service,Self-employed,234.0,True,False,,2012-01-30 09:35:48,700.0,719.0,1998-11-12 00:00:00,27.0,27.0,50.0,23,1306.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45983.0,0.62,25247.0,48.0,1.0,1.0,,"$1-24,999",False,14.583333,05D236412586931040011F2,,,,,,,,,342,18.0,25,59893,4000,2012-02-02,Q1 2012,EDCB35372434759063A6711,173.71,2243.23,1003.36,1239.87,-32.88,0.0,2996.64,2996.64,0.0,1.0,0,0,0.0,1,2.0,16.0,True,True,False,False,True,2012
0AF835138143643090C594F,505310,2011-05-04 13:56:36.087000000,,36,Completed,2011-12-02 00:00:00,0.32576,0.2899,0.2799,0.2671,0.13,0.1371,2.0,E,2.0,1,CA,Professional,Employed,144.0,True,True,52EA3425051368132B80C96,2011-05-04 13:56:31,720.0,739.0,1995-09-18 00:00:00,13.0,6.0,32.0,2,305.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,20175.0,0.99,125.0,32.0,1.0,2.0,0.29,"$100,000+",True,9166.666667,872C36185876760188A7D3A,1.0,8.0,8.0,0.0,0.0,1500.0,514.07,-70.0,0,,34,49467,7500,2011-05-19,Q2 2011,16FE34760391799677639E5,314.25,8590.33,7500.0,1090.33,-37.6,0.0,0.0,0.0,0.0,1.0,0,0,0.0,35,3.0,,False,True,False,False,False,2011
3242354142306253684F3C0,564634,2012-03-02 11:04:04.663000000,,36,Current,,0.24246,0.2049,0.1949,0.1904,0.089,0.1014,4.0,C,7.0,13,SC,Realtor,Employed,346.0,False,False,,2012-03-02 11:03:59,640.0,659.0,1976-09-03 00:00:00,2.0,2.0,32.0,1,0.0,0.0,2.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,25.0,0.64,0.0,0.04,"$50,000-74,999",True,4583.333333,66BF364472495813362AF1A,,,,,,,,,0,,24,61881,3000,2012-03-12,Q1 2012,00693540004026375DEAF1A,112.24,2581.52,1697.76,883.76,-43.11,0.0,0.0,0.0,0.0,1.0,0,0,0.0,61,2.0,,False,True,False,False,False,2012
47C0350292588891268E8F1,487128,2010-12-08 13:33:51.883000000,,36,Completed,2011-08-22 00:00:00,0.38443,0.322,0.312,0.1557,0.142,0.1557,2.0,E,5.0,7,CA,Other,Not employed,4.0,False,False,,2010-12-07 02:44:33,700.0,719.0,2007-09-30 00:00:00,1.0,1.0,13.0,1,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,845.0,0.49,855.0,1.0,1.0,0.0,,Not employed,False,0.0,428C3606821690383A4DF2E,,,,,,,,,0,,39,46160,1000,2010-12-21,Q4 2010,44CE35024685909840E863E,43.67,1246.46,1043.69,202.77,-6.26,0.0,0.0,0.0,0.0,1.0,0,0,0.0,29,3.0,,False,True,False,False,False,2010
09F635476606736652D26FB,595019,2012-06-01 06:49:46.517000000,,36,Past Due (1-15 days),,0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1.0,HR,5.0,13,KY,Executive,Employed,101.0,False,False,,2012-06-01 06:49:41,700.0,719.0,1986-07-31 00:00:00,16.0,10.0,77.0,13,390.0,2.0,4.0,0.0,0.0,17.0,0.0,0.0,3808.0,0.68,934.0,75.0,0.73,2.0,0.34,"$25,000-49,999",True,3333.333333,D89D3651487075371DC7E6C,,,,,,,,,6,,21,67300,4000,2012-06-04,Q2 2012,05183549546204315258851,173.71,3474.2,1724.42,1749.78,-55.08,0.0,0.0,0.0,0.0,1.0,0,0,0.0,11,2.0,,False,True,False,False,False,2012
0A4935236542890048B5B8F,523280,2011-08-22 21:04:01.433000000,,60,Current,,0.29371,0.2699,0.2599,0.2534,0.1,0.1534,3.0,D,5.0,2,AK,Clerical,Full-time,47.0,True,False,,2011-08-22 21:03:55,660.0,679.0,1974-11-27 00:00:00,8.0,8.0,24.0,6,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53278.0,0.97,1176.0,23.0,1.0,1.0,0.34,"$25,000-49,999",True,2681.0,D3083627448508387E5177C,2.0,33.0,32.0,1.0,0.0,12400.0,0.0,-16.0,0,,31,52651,10000,2011-08-30,Q3 2011,E0D53379663502161C67422,305.29,9158.7,3380.84,5777.86,-214.06,0.0,0.0,0.0,0.0,1.0,0,0,0.0,148,3.0,,False,True,False,False,False,2011
0A2E35268480283154E1DA4,527472,2011-09-15 10:53:12.497000000,,36,Completed,2013-08-06 00:00:00,0.202,0.1799,0.1699,0.1669,0.0595,0.1074,5.0,B,8.0,2,TX,Other,Employed,57.0,False,False,,2011-09-15 10:53:06,640.0,659.0,1988-09-30 00:00:00,3.0,2.0,21.0,1,25.0,0.0,4.0,2.0,0.0,15.0,1.0,0.0,311.0,0.62,189.0,17.0,0.88,1.0,0.2,"$25,000-49,999",True,3350.0,DCCF3629925733908A65519,,,,,,,,,0,,30,53837,5000,2011-09-29,Q3 2011,0CA03525267390993199458,180.74,6252.67,5000.0,1252.67,-69.64,0.0,0.0,0.0,0.0,1.0,0,0,0.0,82,2.0,,False,True,False,False,False,2011
091F3527420861133599357,529151,2011-09-24 07:54:48.303000000,,36,Completed,2012-02-28 00:00:00,0.35643,0.3199,0.3099,0.2917,0.165,0.1267,1.0,HR,2.0,3,CA,Other,Self-employed,89.0,True,False,,2011-09-24 07:54:46,720.0,739.0,1994-09-01 00:00:00,3.0,3.0,30.0,2,101.0,0.0,6.0,0.0,0.0,26.0,1.0,0.0,3106.0,0.79,794.0,28.0,0.71,0.0,,"$50,000-74,999",False,4166.666667,E76C363059459593831C61F,,,,,,,,,0,,30,54178,4000,2011-09-30,Q3 2011,50823405685043401F91631,174.2,4510.63,4000.0,510.63,-15.97,0.0,0.0,0.0,0.0,1.0,0,0,0.0,11,2.0,,False,True,False,False,False,2011
43D73547146884280C0F1BF,588046,2012-05-10 17:32:08.923000000,,36,Past Due (1-15 days),,0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1.0,HR,5.0,2,OK,Skilled Labor,Employed,85.0,True,False,,2012-05-10 17:32:06,660.0,679.0,1999-05-06 00:00:00,6.0,5.0,33.0,3,200.0,0.0,3.0,1.0,577.0,73.0,0.0,0.0,1666.0,0.83,334.0,29.0,0.83,1.0,0.2,"$50,000-74,999",True,4750.0,E70A3652971120889F25A91,,,,,,,,,6,,21,67248,4000,2012-06-04,Q2 2012,C45F3519056027611BA04E6,173.71,3476.94,1578.49,1898.45,-57.42,-43.43,0.0,0.0,0.0,1.0,0,0,0.0,8,2.0,,False,True,False,False,False,2012
2E5D35474701142862CBD9F,588148,2012-05-11 05:25:24.337000000,,36,Completed,2013-08-09 00:00:00,0.21372,0.1768,0.1668,0.1639,0.0565,0.1074,5.0,B,8.0,7,NH,Sales - Retail,Employed,53.0,False,False,,2012-05-11 05:25:18,740.0,759.0,1993-08-25 00:00:00,5.0,4.0,39.0,5,105.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,2821.0,0.78,492.0,34.0,0.85,0.0,0.1,"$25,000-49,999",True,2500.0,D65D3650616682620A9030D,,,,,,,,,0,,22,65732,2500,2012-05-17,Q2 2012,7EAE3546840874253F7467C,89.98,2959.44,2499.99,459.45,-25.97,0.0,0.0,0.0,0.0,1.0,0,0,0.0,13,2.0,,False,True,False,False,False,2012
430B3512908014992CA7A18,501458,2011-04-08 20:15:08.303000000,,60,Current,,0.18408,0.1699,0.1599,0.1571,0.0595,0.0976,5.0,B,8.0,1,CA,Teacher,Employed,117.0,True,False,,2011-04-08 20:14:56,780.0,799.0,1996-08-23 00:00:00,11.0,11.0,35.0,7,259.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6869.0,0.37,11531.0,28.0,0.96,0.0,0.24,"$75,000-99,999",True,6250.0,607336167797887980DA9C5,,,,,,,,,0,,35,48757,14080,2011-04-26,Q2 2011,4592351178011901272B89B,349.85,11894.9,6496.77,5398.13,-317.72,0.0,0.0,0.0,0.0,0.9386,0,0,0.0,193,3.0,,False,True,False,False,False,2011
432535394700954597E4C7F,563580,2012-02-28 08:38:08.537000000,,36,Chargedoff,2013-03-07 00:00:00,0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1.0,HR,5.0,7,MD,Other,Other,56.0,True,False,,2012-02-28 08:38:03,660.0,679.0,1992-05-14 00:00:00,15.0,15.0,33.0,14,429.0,0.0,4.0,1.0,184.0,11.0,0.0,0.0,12772.0,0.76,3375.0,27.0,0.89,0.0,0.36,"$25,000-49,999",True,2916.666667,443636437482999878AAF73,,,,,,,,,490,13.0,24,61596,4000,2012-03-05,Q1 2012,FEA635414238334586C06BA,173.71,1215.97,510.06,705.91,-22.22,0.0,3489.94,3489.94,0.0,1.0,0,0,0.0,4,2.0,12.0,True,True,False,False,True,2012
2E78346415778324470F1FA,426920,2009-10-04 06:38:12.013000000,,36,Completed,2012-04-25 00:00:00,0.36665,0.3395,0.3295,0.1673,0.147,0.1673,2.0,E,9.0,7,WA,Other,Retired,75.0,False,True,8E5A3365665729204E57173,2009-09-10 13:37:48,600.0,619.0,1993-05-19 00:00:00,13.0,11.0,29.0,10,497.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,9977.0,0.83,1751.0,26.0,0.96,1.0,0.23,"$25,000-49,999",True,3833.333333,597B356908763553875BD41,1.0,17.0,16.0,1.0,0.0,2000.0,1170.57,-8.0,0,,53,39032,1500,2009-10-22,Q4 2009,A21F3365780782338BB4842,66.97,2538.78,1499.98,1038.8,-22.24,-39.91,0.0,0.0,0.0,1.0,0,0,0.0,44,4.0,,False,True,False,False,False,2009
44A735441290865657EEA21,579520,2012-04-17 08:24:45.133000000,,36,Current,,0.21372,0.1768,0.1668,0.1639,0.0565,0.1074,5.0,B,8.0,16,IL,Professional,Employed,24.0,False,False,,2012-04-17 08:24:41,640.0,659.0,2006-08-11 00:00:00,7.0,3.0,13.0,4,112.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4253.0,0.81,947.0,13.0,1.0,0.0,0.17,"$50,000-74,999",True,4250.0,48763647887508137FA97D8,,,,,,,,,0,,23,64153,2500,2012-04-23,Q2 2012,13673545573130582AA29A2,89.98,1979.56,1367.61,611.95,-34.61,0.0,0.0,0.0,0.0,1.0,0,0,0.0,44,2.0,,False,True,False,False,False,2012
09ED3534611086528FE25DA,548365,2012-01-03 08:16:33.337000000,,60,Chargedoff,2012-10-06 00:00:00,0.20358,0.1845,0.1745,0.1715,0.0595,0.112,5.0,B,8.0,7,MI,Teacher,Employed,5.0,False,False,,2012-01-03 08:16:28,760.0,779.0,2001-08-25 00:00:00,7.0,7.0,14.0,8,205.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5256.0,0.21,19644.0,12.0,1.0,0.0,0.2,"$25,000-49,999",True,3333.333333,2BD93642318634894892573,,,,,,,,,642,8.0,25,59994,15000,2012-02-06,Q1 2012,B286353533402263380AE3B,384.58,1153.74,478.73,675.01,-36.59,0.0,14521.27,14521.27,0.0,1.0,0,0,0.0,347,2.0,8.0,True,True,False,True,False,2012
7D8935111091786403CE7A3,499570,2011-03-26 11:52:54.093000000,,36,Completed,2011-07-13 00:00:00,0.2951,0.2599,0.2499,0.2437,0.108,0.1357,3.0,D,7.0,7,IL,Accountant/CPA,Employed,153.0,True,False,,2011-03-26 11:52:36,720.0,739.0,1989-05-01 00:00:00,14.0,12.0,33.0,10,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27157.0,0.74,9258.0,24.0,1.0,0.0,0.23,"$75,000-99,999",True,6250.0,2ACB3614893497263308BB3,,,,,,,,,0,,36,48205,3000,2011-03-30,Q1 2011,74BC3511994401838D3B139,120.86,3219.08,3000.0,219.08,-8.43,0.0,0.0,0.0,0.0,1.0,0,0,0.0,30,3.0,,False,True,False,False,False,2011
44DC3484574816205BCAED9,458977,2010-05-19 08:20:18.283000000,,36,Completed,2013-05-14 00:00:00,0.11296,0.092,0.082,0.0608,0.021,0.0608,6.0,A,9.0,1,TN,Other,Retired,255.0,False,False,,2010-05-19 08:20:14,740.0,759.0,1986-03-01 00:00:00,9.0,6.0,21.0,8,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20891.0,0.34,38560.0,19.0,0.89,0.0,0.28,"$1-24,999",True,1761.333333,D02D3588447913776C1D6C8,,,,,,,,,0,,45,42841,4200,2010-06-04,Q2 2010,7628348462602376072F0E8,133.95,4822.47,4199.99,622.48,-67.69,0.0,0.0,0.0,0.0,1.0,0,0,0.0,115,4.0,,False,True,False,False,False,2010
31883534253601501006CAD,544273,2011-12-12 11:38:57.313000000,,36,Completed,2012-03-12 00:00:00,0.35285,0.3127,0.3027,0.285,0.165,0.12,1.0,HR,5.0,1,NY,Engineer - Mechanical,Employed,4.0,True,False,,2011-12-12 11:38:53,660.0,679.0,1975-09-01 00:00:00,13.0,10.0,25.0,9,1526.0,1.0,4.0,1.0,3477.0,17.0,0.0,0.0,255347.0,0.99,420.0,25.0,0.88,0.0,0.12,"$100,000+",True,9011.666667,059336368294442008748D3,,,,,,,,,0,,27,57483,4000,2011-12-14,Q4 2011,9B7735328238733694CBD3E,172.6,4253.9,3999.99,253.91,-8.13,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,2.0,,False,True,False,False,False,2011
0AAE34744419376666510AD,443710,2010-01-21 16:52:58.557000000,,36,Completed,2013-02-04 00:00:00,0.33393,0.31,0.3,0.0924,0.19,0.0924,1.0,HR,5.0,7,IN,Retail Management,Full-time,252.0,False,False,,2010-01-13 17:20:39,620.0,639.0,1990-05-02 00:00:00,6.0,5.0,10.0,2,35.0,2.0,4.0,1.0,134.0,6.0,5.0,0.0,442.0,0.68,208.0,8.0,0.33,0.0,0.14,"$50,000-74,999",True,4333.333333,E07D3578299032020E37EF6,1.0,36.0,36.0,0.0,0.0,1000.0,0.0,94.0,0,,49,40740,2000,2010-02-04,Q1 2010,BF6B3373870371410934776,86.0,3091.14,2000.0,1091.14,-35.2,0.0,0.0,0.0,0.0,1.0,0,0,0.0,65,4.0,,False,True,False,False,False,2010
43273543507302046394271,578598,2012-04-13 20:25:13.640000000,,60,Completed,2013-02-07 00:00:00,0.20705,0.183,0.173,0.17,0.042,0.128,5.0,B,6.0,1,FL,Other,Employed,60.0,False,False,,2012-04-13 20:25:11,700.0,719.0,2005-02-04 00:00:00,8.0,7.0,33.0,6,205.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5548.0,0.54,4057.0,22.0,1.0,0.0,,"$25,000-49,999",False,2333.333333,2C7A3648702266729F8F4A2,1.0,10.0,10.0,0.0,0.0,8000.0,6301.79,50.0,0,,23,63831,11300,2012-04-18,Q2 2012,69233418838246759B50867,288.79,12870.33,11300.0,1570.33,-69.88,0.0,0.0,0.0,0.0,1.0,0,0,0.0,158,2.0,,False,True,False,False,False,2012
6DD034810270651087DFB9F,452658,2010-04-05 09:10:40.280000000,,36,Completed,2011-04-29 00:00:00,0.36336,0.339,0.329,-0.0354,0.345,-0.0354,1.0,HR,1.0,3,FL,Accountant/CPA,Self-employed,99.0,False,False,,2010-03-30 09:45:06,680.0,699.0,1992-02-01 00:00:00,6.0,5.0,18.0,3,117.0,5.0,11.0,2.0,297.0,15.0,0.0,0.0,13.0,0.0,1407.0,13.0,0.78,1.0,,"$50,000-74,999",False,5000.0,59423585542151509E136D4,1.0,2.0,2.0,0.0,0.0,1500.0,0.0,30.0,0,,47,41859,2000,2010-04-20,Q2 2010,DAA53459001706915A86AB5,89.23,2450.37,2000.0,450.37,-13.3,0.0,0.0,0.0,0.0,1.0,0,1,100.0,60,4.0,,False,True,False,False,False,2010
029534711516295825994E4,439575,2009-12-23 02:42:54.477000000,,36,Completed,2012-08-07 00:00:00,0.35689,0.3299,0.3199,0.1652,0.14,0.1652,2.0,E,6.0,3,GA,Tradesman - Electrician,Full-time,92.0,True,False,,2009-12-12 09:23:15,660.0,679.0,1996-10-01 00:00:00,8.0,7.0,28.0,2,41.0,3.0,13.0,0.0,0.0,0.0,2.0,0.0,371.0,0.82,79.0,24.0,0.88,1.0,0.29,"$50,000-74,999",True,5083.333333,76103574787722195CB06FF,2.0,39.0,39.0,0.0,0.0,6600.0,0.0,50.0,0,,51,40113,1500,2009-12-29,Q4 2009,79173365337828757C2FA0B,66.16,2357.98,1500.0,857.98,-26.03,0.0,0.0,0.0,0.0,1.0,0,0,0.0,26,4.0,,False,True,False,False,False,2009
02963545772744019904317,586621,2012-05-07 13:00:34.363000000,,60,Chargedoff,2013-11-14 00:00:00,0.17849,0.1551,0.1451,0.1445,0.033,0.1115,6.0,A,8.0,7,MA,Other,Employed,2.0,True,False,,2012-05-07 13:00:29,780.0,799.0,1991-01-01 00:00:00,14.0,13.0,37.0,11,373.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,84078.0,0.62,50572.0,37.0,1.0,0.0,0.13,"$100,000+",True,12500.0,168836507578853580C2C00,,,,,,,,,238,18.0,22,65584,7000,2012-05-15,Q2 2012,00BF3545642556380E5C5C8,168.41,2189.33,1093.28,1096.05,-70.68,0.0,5906.72,5906.72,0.0,1.0,0,0,0.0,17,2.0,16.0,True,True,False,False,True,2012
30483472794370084BE90AF,440174,2009-12-29 08:28:44.493000000,,36,Completed,2013-01-08 00:00:00,0.11448,0.0935,0.0835,0.0623,0.021,0.0623,6.0,A,9.0,1,VA,Analyst,Full-time,53.0,False,False,,2009-12-29 08:09:40,760.0,779.0,1992-01-29 00:00:00,12.0,11.0,53.0,13,324.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11366.0,0.26,30711.0,40.0,0.9,0.0,0.2,"$75,000-99,999",True,7416.666667,66DD35767131536652D90D1,,,,,,,,,0,,50,40327,11500,2010-01-08,Q1 2010,9B70341669735990945884F,367.57,13230.58,11499.99,1730.59,-185.09,0.0,0.0,0.0,0.0,1.0,0,0,0.0,378,4.0,,False,True,False,False,False,2010
